County,State,Positive_Cases,Deaths,Elderly_pop,Young_pop,WHITE,NON_WHITE,NUM_STAFFED_BEDS,NUM_ICU_BEDS,lat,lon,percent_smokers,percent_adults_with_obesity,percent_uninsured,eightieth_percentile_income,twentieth_percentile_income,percent_adults_with_diabetes,percent_below_poverty,area_sqmi,percent_rural,POP_TOTAL,POP_DENSITY,Positive_Case_Rate,Death_Rate,min_temp,max_temp,mean_temp,wind_speed,precipitation,station_pressure,dewpoint,Positive_Case_Rate_NORM,Death_Rate_NORM,cluster_3,cluster_5
Hettinger,North Dakota,73,0,551,1948,2321,178,0,0,46.43254,-102.46037,15.77930379,32.4,11.30386122,102545,24638,7.2,8.3,1132.209993,100,2499,2.207187726,0.029211685,0,27.79269971,94.44,57.6646034,9.402552653,0.050340579,934.9890209,42.59030549,0.541148332,-0.771217092,2,3
Hickman,Kentucky,87,1,1156,3224,3839,541,0,0,36.6781363,-88.97615,22.49380453,29.6,6.844689994,82976,16490,13.3,16.8,242.2743621,100,4380,18.07867726,0.019863014,0.000228311,44.32,92.41935484,69.17647895,5.021159276,0.150482702,548.6567332,58.41386937,-0.074453416,-0.391600284,1,3
Hickman,Tennessee,674,11,4515,20663,23246,1932,25,4,35.8032387,-87.473344,23.18079497,32.1,12.9479041,83181,18303,16.9,22.9,612.4831409,100,25178,41.10807028,0.026769402,0.000436889,46.4,89.28695652,67.76109394,3.563418555,0.172877061,945.4008719,59.66615491,0.380326149,-0.044793891,2,3
Hickory,Missouri,133,3,3175,6369,9159,385,0,0,37.9408143,-93.320749,20.41709364,32.6,16.37473887,65855,15898,10.5,25.2,398.8075523,100,9544,23.93134218,0.013935457,0.000314334,43.2795061,89.47665581,67.16696713,5.209189969,0.137544679,925.8667716,57.28525792,-0.464777821,-0.248568294,1,4
Hidalgo,New Mexico,103,2,943,3255,3968,230,0,0,31.9140419,-108.71478,17.02488815,24.9,10.04842615,72432,12167,8.6,24.3,3438.458039,100,4198,1.220896097,0.024535493,0.000476417,33.38694774,94.72580645,67.81897111,8.501578102,0.017633039,835.1883097,33.90011675,0.233225209,0.020930026,2,3
Hidalgo,Texas,32959,1805,98328,770379,842429,26278,1185,260,26.3968873,-98.181212,14.56131714,34.4,31.20792413,84317,14937,11.1,32.8,1570.898627,5.138692952,868707,553.0000377,0.037940295,0.002077801,67.54333333,97.50333333,80.59821429,7.578349792,0.065915996,14.35961378,67.582342,1.11591961,2.683580016,3,5
Highland,Ohio,272,4,8168,34993,41367,1794,50,8,39.1847221,-83.600987,21.02798261,31.6,9.210790933,85916,18422,14.5,20.7,553.0833906,73.00236298,43161,78.03705686,0.006301986,9.27E-05,38.23,90.13548387,63.64812212,6.83905914,0.111525346,977.0390899,53.79529954,-0.967435161,-0.617083134,1,4
Highland,Virginia,8,0,778,1412,2138,52,0,0,38.36232905,-79.5685545,14.64027731,26.5,17.78975741,91500,20094,15.3,12.6,415.1558021,100,2190,5.27512801,0.003652968,0,38.87777778,83,60.79627726,7.636686666,0.177586789,841.5913621,49.93289575,-1.141870662,-0.771217092,1,4
Highlands,Florida,2285,97,38289,67932,90728,15493,290,38,27.343327,-81.341055,18.73496139,30.5,18.48619389,71108,18822,15.6,19.4,1016.585831,21.06573806,106221,104.48798,0.021511754,0.00091319,64.73636364,92.68387097,78.68819718,5.794376484,0.254507166,14.41015658,70.2586622,0.03411466,0.747160352,2,3
Hill,Montana,269,5,2520,13964,11625,4859,49,6,48.6282363,-110.11119,22.91344156,38.1,12.77529816,92316,20299,10.5,22,2899.361947,40.00372763,16484,5.68538882,0.016318855,0.000303324,24.70666667,90.9516129,56.6287009,9.058797454,0.034459947,921.5776432,37.01614878,-0.307833163,-0.26687482,1,4
Hill,Texas,723,14,7684,28965,32822,3827,25,4,31.9906835,-97.132436,14.77770912,32.4,21.11405456,94380,21718,10.2,19.1,958.8669644,76.26606629,36649,38.22115201,0.019727687,0.000382002,54.83666667,97.79310345,74.68202765,7.753179724,0.103298003,989.964255,64.15682028,-0.08336458,-0.136055493,1,3
Hillsborough,Florida,43304,675,214035,1257933,1090585,381383,4122,460,27.9293563,-82.308788,17.45554437,24.4,14.28953897,114174,23799,9.8,16.4,1020.313538,3.512860939,1471968,1442.662422,0.029419118,0.00045857,57.78064516,91.7483871,76.90970814,2.816466974,0.186876501,16.12428571,69.92938556,0.554807612,-0.008744502,2,3
Hillsborough,New Hampshire,4724,296,67650,349375,374914,42111,974,66,42.9153416,-71.716083,13.527797,28,7.180153988,145817,33935,9.5,8.6,876.4039371,21.19130268,417025,475.8365205,0.011327858,0.00070979,27.10588235,88.99677419,60.42368664,4.82188669,0.018676828,117.0966911,48.38329358,-0.636485918,0.408963512,1,4
Hillsdale,Michigan,380,28,9202,36403,44080,1525,44,4,41.8877904,-84.592947,18.5874179,38.6,7.091841022,90590,21394,12.2,18.6,598.1490539,69.12697053,45605,76.2435378,0.00833242,0.000613968,32.35333333,85.39677419,59.24473026,5.435888024,0.092915722,972.6713314,49.87254317,-0.833732871,0.249638548,1,4
Hinds,Mississippi,7346,166,34266,197574,58129,173711,2259,195,32.2667128,-90.442854,18.85415961,37.2,14.19697506,89946,17909,13.8,25.5,869.7633105,15.27651507,231840,266.5552768,0.031685645,0.000716011,57.04347826,91.51612903,73.94730857,3.336799376,0.165698705,27.76788804,70.38161078,0.704056418,0.419307281,2,3
Hinsdale,Colorado,3,0,258,562,764,56,0,0,37.8212908,-107.30031,12.89484273,24.4,10.52631579,106000,24400,5,11.2,1117.230334,100,820,0.733957873,0.003658537,0,27.09090909,77.40645161,52.51537914,5.226105293,0.033717407,731.7360494,24.89901131,-1.141503948,-0.771217092,1,4
Hitchcock,Nebraska,12,0,731,2031,2701,61,0,0,40.1763444,-101.04226,16.10582183,37.7,12.80458672,83786,20868,10.2,16.2,709.9422428,100,2762,3.890457327,0.004344678,0,33.1,92.82666667,65.52948504,8.57733021,0.077362523,927.7896126,48.26697613,-1.096322168,-0.771217092,1,4
Hocking,Ohio,178,9,5502,22762,27402,862,25,4,39.4970719,-82.479263,19.80512713,40.7,7.047727174,92529,21380,13.9,16.6,421.3269627,70.84070797,28264,67.08329279,0.006297764,0.000318426,36.155,89.83870968,62.84297791,5.210449662,0.143597957,978.6056013,53.05546314,-0.967713176,-0.241764452,1,4
Hockley,Texas,387,9,3453,19568,21360,1661,48,8,33.6076355,-102.3432,14.67207342,28.6,20.64379947,97150,20876,7.2,15.7,908.3914083,39.84739481,23021,25.34259989,0.016810738,0.000390947,41.65,99.97096774,72.52024578,10.42052227,0.036422427,902.8731106,47.71886329,-0.275443101,-0.121182481,1,4
Hodgeman,Kansas,30,0,438,1356,1655,139,25,4,38.0874912,-99.897933,13.61266723,34.8,14.1754386,97667,26118,14.4,5.7,859.9916874,100,1794,2.086066675,0.016722408,0,41.11823912,95.58666667,68.21345331,10.46997643,0.106316898,934.6096614,52.72841975,-0.281259554,-0.771217092,1,4
Hoke,North Carolina,1325,18,5854,49380,27081,28153,41,11,35.0175451,-79.23727,20.20812102,37.4,15.80223179,90473,20537,11.9,22.9,390.1095411,43.15045153,55234,141.5858731,0.023988847,0.000325886,45.30666667,92.86774194,70.43599169,5.071408973,0.142828633,261.6562016,61.8270569,0.197229052,-0.229360576,2,3
Holmes,Florida,774,9,3921,15696,17443,2174,20,3,30.8679195,-85.81403,20.85774723,33.4,15.67964309,78127,14766,14.4,26,478.754978,78.7725197,19617,40.97503086,0.039455574,0.000458786,55.32,93.63870968,76.19238095,2.989278034,0.16542033,14.41015658,64.85855607,1.215699397,-0.008385355,2,3
Holmes,Mississippi,1113,60,2670,14340,2672,14338,25,4,33.1235412,-90.092061,27.77525316,46.3,14.43056051,54228,8213,23.1,45,756.6737517,86.84758829,17010,22.47996572,0.065432099,0.003527337,54.56206897,93.05806452,73.83601576,5.022356261,0.160294112,15.55451992,64.60808945,2.92623068,5.093749603,3,1
Holmes,Ohio,437,10,6156,37804,43334,626,41,4,40.5612161,-81.929341,18.34580588,29.2,23.89907039,107412,28921,11.6,12.9,422.5330542,92.99438229,43960,104.0391978,0.009940855,0.00022748,37.03,85.38709677,60.66198157,5.776708321,0.118854071,962.204647,52.39677238,-0.727818843,-0.392982003,1,4
Holt,Missouri,86,1,1154,3249,4250,153,0,0,40.0944262,-95.215566,18.65092463,29.3,13.24382057,86423,21172,15.2,13.9,462.6928985,100,4403,9.516031074,0.019532137,0.000227118,43.63125,88.53333333,66.64071508,6.895242365,0.130938561,966.2588114,55.55728298,-0.096241375,-0.393583907,1,4
Holt,Nebraska,134,1,2214,7853,9785,282,42,7,42.455719,-98.783839,13.44544389,32,11.22461849,95707,24874,10.2,9.7,2412.397587,64.71490177,10067,4.17302689,0.013310818,9.93E-05,35.68570793,88.33870968,62.92526463,8.286067005,0.082937612,944.3334868,48.87823325,-0.505909749,-0.606109195,1,4
Honolulu,Hawaii,11772,135,177668,796895,210366,764197,2810,155,21.4573293,-157.97288,10.99952128,23.4,4.126074861,152665,36867,10.4,9.5,600.6055379,0.862876584,974563,1622.634056,0.01207926,0.000138524,62.93846154,85.70333333,73.96476427,5.385372799,0.04853019,987.0722888,65.77456694,-0.587006758,-0.540890745,1,4
Hood,Texas,1013,30,15416,46227,58810,2833,48,12,32.4299512,-97.832308,12.96868042,28.9,17.5009719,122054,25467,7.2,12.1,420.6526796,32.84553163,61643,146.5413225,0.016433334,0.000486673,54.83666667,100.8741935,76.73806769,6.690537634,0.076057471,986.5851528,60.51880025,-0.300294822,0.037982862,1,4
Hood River,Oregon,255,0,3806,19576,21819,1563,25,4,45.5190101,-121.65105,14.8258554,25.9,11.16531992,117670,29263,5.3,13.3,522.0884553,52.17488589,23382,44.78551434,0.010905825,0,36.32222222,92.07096774,63.78572965,9.256656426,0.014149425,49.63379928,44.72746032,-0.664276419,-0.771217092,1,4
Hooker,Nebraska,13,1,211,471,665,17,0,0,41.9160559,-101.13531,13.00172646,26.6,8.441558442,76182,22786,8.7,16.2,721.1598461,100,682,0.945698799,0.019061584,0.001466276,35.68570793,89.39974389,62.70852979,8.268778427,0.065656512,945.3512348,49.96239514,-0.127226875,1.666786395,2,5
Hopewell,Virginia,423,7,3538,18991,11357,11172,107,17,37.29138507,-77.29854731,19.54439237,29.6,11.75409749,84850,16173,16.9,20.5,10.29157854,0,22529,2189.071376,0.0187758,0.000310711,42.71601666,90.80180755,66.21602714,4.675824905,0.171350714,571.6780902,56.15164016,-0.1460455,-0.254592322,1,3
Hopkins,Kentucky,760,40,8494,36192,40210,4476,445,25,37.3088464,-87.540842,20.44477119,35.9,6.601219612,89042,18043,14.8,16.1,541.9957949,47.12489344,44686,82.44713413,0.017007564,0.000895135,46.25,89.68666667,70.23453149,4.518064516,0.1474126,395.977619,56.41823349,-0.262482282,0.717139978,2,3
Hopkins,Texas,408,15,6887,30197,32897,4187,56,14,33.1495644,-95.563957,16.54325065,30.9,22.01355407,99036,21890,9.8,19.5,767.1916706,59.62572168,37084,48.33733397,0.011002049,0.000404487,53.93666667,95.65806452,75.03143077,6.148975203,0.10686748,716.6585648,63.49963792,-0.657940154,-0.098669279,1,4
Horry,South Carolina,10863,203,88809,265272,293484,60597,636,92,33.9214249,-78.996564,17.39527235,30.6,17.44471062,88389,21954,12.2,17.6,1133.922715,30.37569024,354081,312.2620222,0.030679421,0.000573315,49.94,90.00645161,70.62924008,3.049860848,0.167386939,15.63370561,63.46343725,0.637797455,0.182044074,2,3
Hot Spring,Arkansas,1991,28,6531,27240,28855,4916,64,6,34.3176354,-92.945948,20.33352685,36.1,7.613201531,82230,18218,17.8,17,615.2069939,65.96907937,33771,54.89371924,0.058955909,0.000829114,51.91333333,92.21290323,72.38082949,4.200238095,0.276052995,854.7078303,61.65099078,2.499779274,0.607365674,3,2
Hot Springs,Wyoming,41,0,1221,3192,4184,229,25,4,43.71896033,-108.4421477,15.26870793,32.8,13.5549133,104756,24517,13.8,11.2,2004.097061,31.48379052,4413,2.201989158,0.009290732,0,22.01666667,95.09354839,59.12953917,5.750215054,0.016110266,869.7969432,33.70643625,-0.77062887,-0.771217092,1,4
Houghton,Michigan,729,3,6391,29293,33382,2302,61,11,46.8977628,-88.687472,18.5452658,31.3,6.670309654,86979,16846,8.3,22.8,1009.082981,37.81533253,35684,35.36280036,0.020429324,8.41E-05,25.99333333,82.38709677,53.50643625,8.56546851,0.104897081,975.9700154,42.19666667,-0.037162401,-0.631382509,1,4
Houston,Alabama,3412,25,19184,86698,72872,33010,666,72,31.1532057,-85.302477,19.24978279,38.1,11.0702235,95176,18511,13.5,18.9,579.866113,33.80405133,105882,182.5973231,0.032224552,0.000236112,53.98666667,94.0483871,76.32333333,6.09968254,0.186368511,87.19947614,65.06540195,0.739542969,-0.378629421,2,3
Houston,Georgia,3232,84,20492,137371,94969,62894,276,36,32.4590132,-83.666232,17.19316325,39.7,13.57445304,110474,24960,9.8,18,375.5505806,9.962115797,157863,420.3508346,0.020473448,0.000532107,49.88666667,94.13225806,73.76572306,4.439014703,0.16893248,59.16609392,64.91833004,-0.034256875,0.113526791,2,3
Houston,Minnesota,154,0,4100,14500,17991,609,0,0,43.6714444,-91.492892,13.99796213,28.9,4.886015652,105500,28003,7.2,10.3,552.0426736,57.39212698,18600,33.69304746,0.00827957,0,30.40643311,88.49032258,61.61278553,7.064280253,0.114453135,934.4442475,48.20833034,-0.837212997,-0.771217092,1,4
Houston,Tennessee,327,13,1705,6496,7695,506,25,4,36.2859905,-87.717073,22.44569195,27.2,12.57382655,75674,16892,11.7,20.9,200.2900349,100,8201,40.9456217,0.039873186,0.001585173,45.23333333,89.30322581,68.10967742,4.31235023,0.125385561,866.7452906,58.61254992,1.243198779,1.864478576,3,5
Houston,Texas,538,11,5176,17792,16507,6461,25,4,31.3177394,-95.422687,17.82110144,24.7,20.11765466,70100,14686,11.5,24.4,1231.004469,73.48727457,22968,18.65793389,0.023423894,0.000478927,56.85445774,95.01034483,75.60630093,4.890154298,0.104760888,594.7698395,65.74637076,0.160027395,0.025103448,2,3
Howard,Arkansas,504,12,2386,10816,9901,3301,20,6,34.0887765,-93.99349,21.85560495,44.5,11.59857417,80697,16445,12.9,19.6,588.5662567,67.51758648,13202,22.43077963,0.038176034,0.000908953,50.72,92.21612903,72.24319508,3.528018433,0.247817204,345.8857726,63.48371736,1.131442815,0.740115415,2,5
Howard,Indiana,1440,68,16415,66129,72219,10325,250,21,40.4836152,-86.116965,21.19177525,35.1,8.288949082,97739,21108,15.9,16.8,292.9969668,21.53543117,82544,281.723053,0.017445241,0.000823803,34.41904762,87.57931034,62.21146194,7.293680431,0.072235876,959.2681271,53.70463175,-0.233661638,0.598534978,2,3
Howard,Iowa,201,7,1911,7247,8932,226,18,3,43.3567632,-92.317212,16.00438092,31.6,6.331907849,96929,27804,7.7,11.6,473.2476693,62.99393686,9158,19.35138955,0.021948024,0.000764359,33.07037037,82.37419355,58.76691354,7.422552029,0.085482379,967.4535078,48.02533772,0.062842655,0.49969637,2,3
Howard,Maryland,5298,123,46496,279194,182223,143467,245,48,39.254545,-76.039932,9.019101143,25.3,3.92203625,209522,56655,8.8,4.9,250.9441852,9.251615375,325690,1297.858326,0.016267002,0.00037766,39.18666667,92.13548387,64.85011927,3.948447637,0.13066748,705.0256655,54.7098482,-0.311247638,-0.143275015,1,4
Howard,Missouri,189,2,1968,8033,9139,862,0,0,39.1425075,-92.69628,19.62865553,33.7,12.55740716,96030,25068,7.1,18.2,463.7828398,64.05757098,10001,21.56397163,0.01889811,0.00019998,45.96627857,91.26451613,70.95836869,5.168118709,0.134262774,970.3032845,59.11824496,-0.137991494,-0.438706748,1,4
Howard,Nebraska,110,5,1395,5050,6273,172,16,3,41.2200527,-98.517117,14.8096562,37.3,8.957880166,94575,25510,11.1,9.5,569.3376856,100,6445,11.32017107,0.017067494,0.000775795,36.0370926,92.17666667,65.03893204,9.336039888,0.08427869,948.7771241,50.70808212,-0.258535945,0.518711213,2,3
Howard,Texas,965,17,4813,31851,32333,4331,219,8,32.3061693,-101.43559,15.51063806,39.6,18.80658757,100919,22680,13.9,14.9,900.7910776,20.0645493,36664,40.70200173,0.026320096,0.00046367,50.28571429,100.5935484,76.21602194,9.827742283,0.050329735,884.0913615,52.95706666,0.350739744,-0.00026464,2,3
Howell,Missouri,808,3,8062,32055,38498,1619,128,16,36.7740406,-91.886525,21.89545888,37,12.93212213,75823,15611,17.7,22.7,927.2480091,72.17326733,40117,43.26458467,0.020141087,7.48E-05,45.82413793,90.10967742,67.47696051,5.070874284,0.149774211,960.4415068,57.03857072,-0.056142554,-0.646845786,1,4
Hubbard,Minnesota,175,1,5423,16068,20169,1322,25,4,47.1086363,-94.916638,14.37228944,34,6.754329699,100163,25678,9.9,11.5,925.9002571,83.36596828,21491,23.21092346,0.008142944,4.65E-05,30.40643311,82.92903226,57.73781943,7.13713408,0.111248821,963.9352715,45.38370091,-0.846209699,-0.693900705,1,4
Hudson,New Jersey,21148,1519,81907,590484,435195,237196,1086,89,40.7349792,-74.077755,15.38203816,23.9,13.24852648,145306,24004,7.7,17.4,46.2498995,0,672391,14538.21537,0.031451938,0.002259102,42.6173913,85.725,64.56326869,5.276027867,0.135333174,65.59986993,52.45256052,0.688667018,2.98503245,3,5
Hudspeth,Texas,64,3,775,4111,4406,480,0,0,31.4562397,-105.38648,18.69634183,34.2,28.52769274,59219,11321,16.6,37.9,4570.523168,100,4886,1.069024228,0.013098649,0.000613999,54.22585753,95.46129032,72.4630598,12.7041428,0.0560215,785.8978795,46.00875998,-0.519880891,0.249690093,1,4
Huerfano,Colorado,25,1,2216,4681,6121,776,16,3,37.6846832,-104.96063,13.17363731,26.6,7.928331467,78564,16514,8.4,17.1,1591.032264,56.14662494,6897,4.33492152,0.003624764,0.000144991,22.325,70.09032258,46.93066436,7.12777957,0.033717407,700.5579753,25.07860172,-1.143727871,-0.530137947,1,4
Hughes,Oklahoma,315,4,2519,10760,8718,4561,25,4,35.0483429,-96.250268,20.70645025,35.7,20.41338163,82285,17304,23.4,19.8,804.6466595,58.80882668,13279,16.50289583,0.023721666,0.000301228,47.06379386,90.81935484,71.03367636,5.674774161,0.104303558,971.9624257,58.76425847,0.179635418,-0.270359876,2,3
Hughes,South Dakota,585,5,3158,14368,14653,2873,50,6,44.3890375,-99.996015,15.23209858,32.5,9.639994375,110947,27198,9.4,8.9,741.5451846,25.27317589,17526,23.63443302,0.03337898,0.00028529,30.04,90.83225806,60.75133129,9.280865335,0.062803891,951.6482693,46.66608807,0.815561036,-0.296860276,2,3
Humboldt,California,527,8,25189,110369,112830,22728,233,27,40.6993025,-123.87564,14.46850837,29,8.879552331,92947,19277,8.9,21,3567.965714,29.75865937,135558,37.99307809,0.003887635,5.90E-05,37.39565217,69.22333333,54.7618119,4.938107844,0.039815121,19.84961681,49.04746616,-1.126418047,-0.67311673,1,4
Humboldt,Iowa,206,3,2116,7442,9263,295,17,3,42.77647,-94.207178,16.4724998,29.6,5.402528277,104533,24416,6.8,13.6,434.3635485,46.58176261,9558,22.00460889,0.021552626,0.000313873,35.48657806,88.69354839,63.50265343,6.977225181,0.068682413,970.5801591,52.15850208,0.036806046,-0.249334807,1,3
Humboldt,Nevada,131,4,2427,14404,15104,1727,25,3,41.4068448,-118.11202,17.13560073,33.3,15.32458564,119356,31384,8.7,11.9,9640.786738,37.87512101,16831,1.745811878,0.007783257,0.000237657,30.52,97.58709677,63.39520737,6.725529954,0.019517665,868.546851,27.40364055,-0.869894771,-0.376060522,1,4
Humphreys,Mississippi,382,15,1428,6636,1801,6263,0,0,33.1287205,-90.526632,25.66835241,46.3,15.41993779,62625,12328,14,42.5,418.5142131,49.84533333,8064,19.26816282,0.047371032,0.001860119,54.56206897,93.05806452,73.74526484,4.993693257,0.164067006,15.53281662,64.52283304,1.736925332,2.321636237,3,5
Humphreys,Tennessee,319,3,3761,14821,17534,1048,25,4,36.0408324,-87.77563,20.54988083,35.2,11.24470556,83669,19026,9.9,18.5,530.7623533,82.4900205,18582,35.01001886,0.017167151,0.000161447,45.98,88.952,67.12158218,4.515960061,0.172877061,866.7452906,59.41604916,-0.251973619,-0.50277626,1,4
Hunt,Texas,1709,39,15810,82784,85275,13319,185,16,33.1235801,-96.085492,15.81749675,33,18.71517109,103056,20375,14.8,18.9,840.3186662,56.63133207,98594,117.329299,0.017333712,0.000395562,54.74,97.96129032,76.10081633,5.023592276,0.078716847,876.2016195,63.31235462,-0.241005724,-0.113509037,1,4
Hunterdon,New Jersey,1464,126,24086,100285,113153,11218,170,12,40.5672971,-74.912265,12.52955142,20.4,4.894093404,209808,49404,6.8,4.5,427.8280567,49.56953307,124371,290.7032348,0.011771233,0.001013098,35.675,91.27741935,63.13883065,3.247236943,0.156159754,31.08074501,52.17087174,-0.607290065,0.913279181,2,3
Huntingdon,Pennsylvania,494,6,9639,35505,41441,3703,57,7,40.4169613,-77.98121,18.64843776,30.2,5.914861366,90114,21357,16.2,13.7,874.651302,68.66247032,45144,51.61371154,0.010942761,0.000132908,35.58,88.59032258,62.17579109,6.063110599,0.141683564,963.2808909,50.35413978,-0.661844216,-0.550228569,1,4
Huntington,Indiana,304,4,6394,30126,35309,1211,36,6,40.8292272,-85.488136,18.79551025,37.4,7.904827114,92728,24480,14.1,12,382.6481168,50.95625471,36520,95.44016656,0.008324206,0.000109529,34.28,89.48387097,62.34536098,7.420184332,0.116010753,985.2626421,51.94792627,-0.834273756,-0.589101253,1,4
Huron,Michigan,235,5,8034,22947,30152,829,73,11,43.8332803,-83.023443,16.02026502,34.2,6.866182129,86165,21251,13,13.9,836.0792905,89.46192403,30981,37.05509795,0.007585294,0.000161389,32.20333333,83.70645161,57.31754224,5.987127496,0.109531517,953.5340399,48.38253456,-0.88293046,-0.502872698,1,4
Huron,Ohio,629,8,10279,47987,55996,2270,98,12,41.1461603,-82.59841,19.30712593,38.4,7.594569385,95085,23744,12.7,12.9,491.4944625,50.30355885,58266,118.5486398,0.010795318,0.000137301,36.5,84.13548387,60.78870309,2.842773755,0.091861751,962.204647,52.41634409,-0.671553208,-0.542924249,1,4
Hutchinson,South Dakota,135,2,1670,5621,7014,277,50,8,43.3348751,-97.754433,13.28060622,32.9,12.21509972,99484,25213,9.9,13.4,812.9034902,100,7291,8.969084384,0.018515979,0.000274311,34.71,87.87741935,62.6518126,9.294132104,0.067736559,967.4000845,49.60159754,-0.163154484,-0.315115257,1,4
